sample,kx,ky,kz,q,A_proj,force_factor
41435,-0.302337,0.449926,-0.840333,0.634152,44393.5,72545.7
41436,0.965446,0.260403,-0.0101759,0.704495,83338.8,142050
41437,0.859751,-0.195684,-0.471737,0.709566,76162.3,130204
41438,-0.417513,0.145762,0.896904,0.488732,44911.3,66860.9
41439,-0.987867,-0.154743,-0.0131304,0.309438,81644.9,106909
41440,-0.0358804,-0.946875,-0.319594,0.913479,29698.5,56827.5
41441,0.564027,-0.677925,0.471478,0.762754,65438.4,115352
41442,0.999069,0.0429062,-0.0045442,0.689488,79379.9,134111
41443,-0.796621,-0.604413,0.00896276,0.408815,78069.9,109986
41444,-0.376396,-0.844603,0.380752,0.611476,54406.7,87675.2
41445,-0.204971,0.95165,0.2288,0.768607,46678.2,82555.3
41446,-0.138729,0.180969,0.973655,0.757876,24737.3,43485.2
41447,-0.0631238,0.688991,-0.722016,0.89385,31789.7,60204.9
41448,-0.0317995,0.00890791,-0.999455,0.910808,11238.9,21475.3
41449,0.706731,0.707473,0.00363747,0.75136,76510.6,133998
41450,-0.377198,-0.261778,0.888366,0.531999,43972.4,67365.6
41451,-0.778785,0.611455,-0.140062,0.436258,80730.3,115950
41452,-0.176662,0.717712,0.673558,0.784271,41260.9,73620.7
41453,-0.513117,-0.209782,0.832287,0.450547,52835.7,76640.7
41454,0.662397,-0.709371,0.240881,0.75086,71936.3,125950
41455,-0.396934,-0.746132,0.534537,0.592232,54833.1,87307.1
41456,-0.472764,-0.594109,-0.650791,0.533181,57812.6,88637.2
41457,0.207313,-0.681807,0.701542,0.840782,39654.8,72995.8
41458,-0.230764,0.19824,0.952601,0.648874,32302.8,53263.3
41459,0.444796,-0.30635,0.84161,0.756526,49832.4,87531.8
41460,0.985314,0.0106916,0.170415,0.690307,78769.1,133144
41461,0.285196,0.928787,-0.23668,0.82997,52206.3,95535.9
41462,0.261973,-0.587105,-0.765949,0.817428,41947.6,76236.7
41463,0.022067,-0.391986,0.919706,0.91244,19666.9,37611.8
41464,0.769145,0.405195,-0.494198,0.732579,76458.9,132471
41465,-0.718208,0.673301,0.175624,0.461511,78160,114232
41466,-0.191958,0.636995,-0.746586,0.761355,40553.2,71428.5
41467,0.915974,-0.161783,0.367176,0.703697,78858.3,134351
41468,-0.0785067,-0.99689,-0.00685383,0.881934,31671.5,59603.6
41469,-0.533723,-0.637866,0.555218,0.510703,62990.8,95160.4
41470,-0.0386672,0.808185,0.587658,0.913355,32401.6,61995.8
41471,0.757532,0.333799,0.561002,0.728911,74056.8,128038
41472,0.816416,0.0142983,-0.577287,0.703722,69106.2,117738
41473,0.361723,0.534505,-0.763846,0.794464,50802.5,91163.2
41474,-0.286105,0.477484,0.830754,0.653102,43991.6,72722.6
41475,-0.94411,0.237034,0.229067,0.345658,83248.7,112024
41476,-0.391694,-0.835366,0.385668,0.601168,55414.8,88728.4
41477,-0.742307,0.670029,0.00642082,0.448273,78494.1,113681
41478,-0.0431238,-0.729536,-0.682582,0.908209,27796.9,53042.2
41479,0.177468,-0.897659,0.403377,0.857599,40260.2,74787.3
41480,-0.306551,0.951333,-0.0315019,0.680991,52939,88989.9
41481,0.695273,-0.645003,-0.317122,0.745675,73471.5,128257
41482,0.359121,-0.0884377,-0.929092,0.754785,38190.8,67016.6
41483,0.972833,0.220513,0.0704938,0.702248,83238.9,141693
41484,0.00545052,-0.918623,0.395098,0.922115,27285.2,52445.2
41485,-0.0708264,-0.65033,0.756343,0.882449,28690.4,54008.3
41486,0.172732,0.728964,-0.662401,0.861002,41022.9,76343.7
41487,-0.165854,-0.629171,0.759366,0.777091,35639.5,63334.6
41488,-0.228636,0.849524,0.475431,0.744743,47595.2,83041.4
41489,0.438052,-0.287734,-0.851657,0.755621,48788.2,85653.5
41490,-0.992492,0.121927,0.00971077,0.307092,81695.4,106783
41491,0.327974,-0.762496,-0.557703,0.807884,49815.5,90060.6
41492,-0.834231,-0.0538537,-0.548779,0.334641,71544.8,95486.7
41493,0.739263,-0.310856,-0.597377,0.725288,70754.4,122072
41494,-0.226396,0.902576,0.366198,0.748916,48071.4,84072.8
41495,-0.644329,-0.668024,-0.372269,0.469876,70812.1,104085
41496,-0.193466,0.887788,-0.417617,0.778069,45421.2,80762.1
41497,-0.53566,-0.567244,-0.625542,0.500945,61852.4,92837
41498,-0.783392,0.531466,0.322244,0.429631,80281.1,114772
41499,-0.727584,-0.155536,0.668154,0.374724,66878,91938.8
41500,0.0221636,0.494948,0.86864,0.915641,24105.4,46177.2
41501,-0.207331,0.495479,-0.843513,0.728322,38328.4,66243.8
41502,-0.269556,0.666141,-0.69541,0.693258,47089.7,79735
41503,0.892513,0.150184,0.425283,0.706394,77911.5,132948
41504,-0.532461,-0.845718,0.0352858,0.51843,63710.8,96740.4
41505,-0.63003,0.729057,-0.267465,0.498103,73662.9,110355
41506,-0.601014,-0.77388,-0.199732,0.490576,68649.7,102328
41507,-0.301298,-0.345576,-0.888705,0.603532,40019.1,64171.9
41508,0.118149,0.990056,-0.0763581,0.887816,39638.3,74829.8
41509,0.704018,-0.693001,-0.155269,0.74519,74007.7,129158
41510,-0.313022,-0.301428,0.900643,0.586525,40050.3,63540.9
41511,0.996328,-0.066302,0.0541807,0.691113,79997.5,135285
41512,0.516377,-0.519807,-0.680555,0.761171,59380.7,104580
41513,-0.982764,0.0869855,0.16312,0.309366,81205,106327
41514,-0.185276,-0.224137,-0.956784,0.698633,28384.4,48214.7
41515,0.965094,-0.00805849,-0.261781,0.692137,77822.5,131686
41516,0.60835,-0.182914,-0.772303,0.727543,58744.1,101483
41517,-0.649908,0.736261,-0.188519,0.490071,74771.3,111415
41518,-0.525799,0.849884,0.0350949,0.544726,67144.2,103719
41519,0.0712962,-0.892263,0.445852,0.904134,32194.4,61302.5
41520,0.654642,-0.194647,0.730449,0.724731,62415.8,107650
41521,-0.798905,0.328231,0.503999,0.396448,76958.8,107469
41522,0.0187605,0.144356,0.989348,0.907286,14342.6,27355.4
41523,0.943184,0.278204,-0.181679,0.709061,83588.6,142858
41524,-0.0826474,0.978196,0.190533,0.882289,37539.1,70659.4
41525,0.50893,0.310727,0.80277,0.751477,56027.7,98131.2
41526,0.968805,0.246639,0.024221,0.703652,83310.1,141932
41527,-0.412091,-0.356496,-0.838506,0.528152,48573.5,74227.6
41528,-0.393932,-0.870382,0.295387,0.600447,55705.4,89153.5
41529,-0.952731,-0.0519323,-0.299345,0.31027,78687.5,103102
41530,0.468164,-0.815024,-0.341406,0.780623,60274.8,107327
41531,0.485596,0.784532,-0.385625,0.785167,64788.9,115659
41532,0.693385,0.705917,-0.144561,0.753888,76615.4,134375
41533,-0.734979,-0.67436,-0.0710312,0.434604,75539.2,108369
41534,-0.308628,-0.78191,0.541632,0.656566,48872.5,80960.5
41535,0.916227,-0.337446,-0.216006,0.711826,82025.1,140413
41536,0.756192,-0.373016,0.537618,0.727889,73238.5,126548
41537,-0.158527,0.743366,-0.649828,0.803864,40304.7,72704.3
41538,0.408816,0.757531,0.508937,0.797945,59101.4,106261
41539,-0.417983,0.146209,-0.896612,0.487261,44823.6,66664.3
41540,-0.0527703,0.304244,-0.951132,0.881769,21353.8,40182.8
41541,-0.646538,-0.391864,-0.654547,0.43583,66329.3,95237.6
41542,-0.844768,0.16978,-0.507486,0.356763,75751,102776
41543,-0.0707368,0.351882,0.933368,0.866689,24187.4,45150.3
41544,-0.97238,0.164209,0.165872,0.325331,82734.5,109651
41545,-0.159993,-0.935692,0.314456,0.798366,39164.4,70431.9
41546,0.657292,0.123663,0.743421,0.721576,61483.2,105848
41547,0.493828,-0.0266776,-0.86915,0.730115,46629.9,80675.1
41548,0.254822,-0.531949,-0.807525,0.816164,40333.4,73252.1
41549,-0.438094,0.776353,0.453156,0.590306,61653.5,98048
41550,-0.458788,-0.83368,0.307394,0.561126,59965.6,93613.9
41551,0.320982,-0.941009,0.107111,0.811878,50022.1,90634
41552,-0.863544,0.470891,0.180425,0.398455,83531.2,116815
41553,0.882692,-0.185432,0.431822,0.707498,77419.7,132194
41554,0.190333,0.656023,0.730348,0.85129,40891.9,75702.8
41555,-0.294408,-0.323791,0.899157,0.606289,39146.5,62880.6
41556,-0.368657,-0.91489,-0.164524,0.615966,53702.3,86781.1
41557,-0.982787,-0.141365,-0.118934,0.313161,81801.4,107418
41558,0.433122,-0.200758,-0.878693,0.749308,46412,81188.9
41559,0.443219,0.0818765,0.892666,0.741636,44790.8,78009.2
41560,-0.821934,-0.538262,-0.186276,0.402296,79871.2,112003
41561,-0.842569,-0.48265,0.239012,0.392916,80555.4,112207
41562,-0.829529,-0.153989,-0.536814,0.352053,73630.2,99552
41563,0.737206,-0.320512,0.59481,0.726295,70908.5,122409
41564,-0.139822,0.34553,0.927933,0.782398,29375.2,52358.3
41565,0.652541,0.0437919,-0.756487,0.716977,58709.4,100803
41566,-0.0511135,-0.187436,0.980946,0.877466,17264.1,32412.8
41567,-0.859186,0.193747,0.473563,0.358762,77387.8,105152
41568,-0.0169258,-0.956594,-0.290932,0.920816,28215,54195.8
41569,-0.8844,-0.0400518,-0.465008,0.322759,74422.4,98442.8
41570,-0.365829,-0.000444739,-0.930682,0.479114,36632.8,54184.1
41571,-0.880544,-0.35664,0.31217,0.370465,80952.5,110943
41572,-0.0876571,-0.974601,-0.206082,0.871872,33510.2,62726.9
41573,0.0613626,0.342399,-0.937549,0.892918,23035.1,43603.5
41574,0.838289,-0.399314,-0.371242,0.722138,78831.6,135759
41575,0.288808,-0.28449,0.914142,0.786905,37713.8,67391
41576,0.83467,-0.466402,0.292909,0.725375,79641.7,137412
41577,-0.299611,0.139598,0.943793,0.569307,35871.1,56292.8
41578,0.955862,-0.0649311,0.28655,0.696192,78806.5,133671
41579,-0.295162,-0.612229,-0.733522,0.650012,45028.4,74297.4
41580,-0.471335,-0.59544,0.650612,0.534718,57831.2,88754.6
41581,0.517218,0.0356984,0.855109,0.729242,48859.7,84490.2
41582,0.504004,-0.848072,-0.163568,0.774398,62410.6,110741
41583,0.693087,-0.680408,-0.238067,0.746565,73534.3,128432
41584,0.334974,-0.371869,-0.86574,0.782356,43002.4,76645.6
41585,0.968213,0.0301478,-0.248305,0.693733,78652.5,133216
41586,0.47411,0.773941,-0.419804,0.786747,63863,114107
41587,-0.231428,0.829894,0.507658,0.741157,47502.6,82709.4
41588,0.819585,0.184249,-0.542525,0.713544,74167.7,127090
41589,0.835785,0.547362,0.0431228,0.73244,82120.7,142269
41590,0.30901,0.730151,0.60942,0.818714,51348.2,93387.7
41591,-0.269586,0.922178,0.277327,0.712535,51285.7,87828.5
41592,0.474105,-0.847601,-0.238319,0.7797,60696.6,108022
41593,-0.425662,-0.842779,0.329447,0.580396,57786.6,91325.8
41594,0.312843,0.843746,-0.436145,0.821679,53501,97461.6
41595,0.260077,0.471235,-0.842791,0.815322,41628.9,75569.8
41596,-0.700232,0.0437213,-0.712575,0.361691,62349.2,84900.4
41597,-0.305549,-0.482113,0.821101,0.624396,43389.4,70481.5
41598,-0.212078,0.699121,-0.682827,0.748044,43460.2,75970.3
41599,-0.15769,0.590244,0.791673,0.792308,36958.6,66241.2
41600,-0.740617,-0.66561,-0.0919208,0.43296,75935.7,108813
41601,0.338536,-0.356006,0.871007,0.780651,43052.2,76660.9
41602,-0.502952,-0.479187,-0.719319,0.502711,57830.8,86903
41603,-0.181992,-0.972383,0.14612,0.774907,40376.1,71663.8
41604,0.241873,0.376181,-0.894419,0.812665,37787.1,68495.4
41605,0.413646,-0.851596,-0.321995,0.791136,56784.6,101709
41606,-0.642187,0.184691,0.743965,0.407962,62406.8,87866.4
41607,-0.898107,0.346811,-0.270419,0.374291,83251.6,114412
41608,-0.320873,-0.196899,0.926429,0.558675,38221.1,59574.3
41609,0.299387,-0.664546,0.68465,0.811263,46261.6,83792
41610,0.878936,-0.439481,-0.18528,0.719567,81455.9,140069
41611,0.754026,-0.613054,0.235818,0.738219,76592.3,133134
41612,0.295871,-0.373698,-0.879096,0.792251,40107.4,71882.6
41613,0.785645,-0.432518,-0.442369,0.728393,76169.5,131651
41614,-0.452216,0.8532,-0.259907,0.586552,63365.6,100533
41615,0.940044,-0.267473,0.211604,0.706356,82094.2,140082
41616,-0.71127,0.102362,-0.695425,0.371724,64833.5,88933.7
41617,0.170299,-0.714497,0.678596,0.856356,37399.5,69426.9
41618,-0.235438,0.391652,0.889482,0.683935,37939.1,63887
41619,-0.27308,-0.831893,-0.483095,0.688247,46778.4,78973.4
41620,-0.782279,-0.621012,-0.0488212,0.415987,77703.8,110028
41621,-0.070199,-0.886812,-0.456768,0.888352,32023.5,60471.7
41622,0.830271,0.552069,0.0766116,0.733417,82120.5,142349
41623,-0.127446,-0.646812,0.751926,0.821202,33009.2,60116.4
41624,0.940873,-0.335186,0.0490793,0.708415,82485,140919
41625,-0.470021,0.396222,0.788726,0.518198,55630.3,84457.8
41626,-0.649893,0.29397,0.700872,0.428813,65924.9,94194.4
41627,-0.467794,0.882338,-0.0514628,0.575712,63697.7,100369
41628,0.00784115,0.302745,-0.953039,0.907837,17793.1,33946.3
41629,-0.809731,0.241306,-0.53489,0.377741,75381.7,103856
41630,0.313165,0.511267,-0.800334,0.803942,46619.7,84099.3
41631,0.551694,0.825843,0.116691,0.77519,68932.1,122368
41632,0.0367199,0.00211581,0.999323,0.915431,11556.1,22134.8
41633,-0.258576,0.852451,0.454385,0.71922,49853,85708.3
41634,0.302688,0.362477,-0.881471,0.793717,42016.5,75365.8
41635,0.719994,0.427656,-0.546552,0.738368,73738,128184
41636,0.00474372,-0.996133,-0.087729,0.923611,26542.8,51058
41637,-0.113932,-0.89915,0.422551,0.845919,35546.9,65616.7
41638,-0.606206,-0.603023,0.518534,0.478204,67477.3,99745.2
41639,-0.281812,-0.683975,-0.672875,0.669117,45297.2,75606.4
41640,0.309382,0.869328,-0.385424,0.823094,53569.5,97662.3
41641,0.579027,-0.0894558,0.810386,0.725158,54513,94043.5
41642,-0.638806,-0.750521,0.169249,0.474421,70788.6,104372
41643,-0.058802,0.847475,-0.527569,0.900696,34565.6,65698.7
41644,-0.614882,0.788272,0.0233958,0.502547,72187.5,108465
41645,-0.578522,-0.103392,0.809087,0.405381,55056.3,77375.1
41646,-0.313104,-0.906803,0.282267,0.658085,50173.9,83192.6
41647,0.947454,0.266718,0.176613,0.708014,83560.8,142723
41648,0.422865,0.114,0.898993,0.746761,44220.8,77243.2
41649,-0.722005,-0.671894,0.165128,0.441338,75280.1,108504
41650,-0.917849,-0.18376,0.351831,0.338521,79811.4,106829
41651,-0.32816,-0.780884,-0.531536,0.641219,50212.7,82410.1
41652,0.185118,-0.10655,0.976923,0.810358,25612.6,46367.9
41653,-0.721665,0.457369,-0.519628,0.437024,74830.7,107534
41654,-0.154367,-0.336771,0.928846,0.756443,28735.8,50472.7
41655,-0.988429,0.0537375,-0.141847,0.301236,80445.4,104678
41656,0.323831,0.453105,0.83056,0.796965,46086.5,82815.9
41657,0.835064,0.40399,-0.373443,0.726727,80548.8,139086
41658,-0.755199,0.646876,0.105951,0.44585,79669.6,115190
41659,0.0931131,-0.930157,-0.355158,0.893928,34029.8,64450
41660,0.754469,-0.409084,-0.513251,0.729861,73736.7,127554
41661,-0.57643,-0.749321,-0.325955,0.50107,67162.2,100815
41662,-0.374154,0.92161,-0.10317,0.633651,57962.4,94690.4
41663,0.0138048,-0.99736,-0.0712854,0.924378,27142.6,52232.7
41664,0.36966,-0.745522,0.55457,0.7979,52696.2,94742.6
41665,0.978833,-0.116057,-0.168575,0.69549,80862.5,137102
41666,0.745734,0.567843,0.348476,0.743837,78336.3,136606
41667,-0.0944246,0.784971,0.612294,0.869291,36295.4,67846.7
41668,0.712789,-0.568299,-0.411058,0.741334,73678.3,128299
41669,-0.993209,-0.115997,-0.00895282,0.302188,81039.9,105529
41670,0.290019,0.61798,0.730746,0.817631,47539.7,86409.7
41671,0.31073,-0.765595,0.563304,0.812494,48680.1,88232.4
41672,0.990017,0.135725,0.0380073,0.695553,81752.3,138615
41673,0.038831,0.0223582,-0.998996,0.914748,12175.5,23313
41674,0.809937,0.473795,0.345716,0.732949,80501.3,139505
41675,0.820989,-0.242394,-0.516935,0.715003,74709.7,128127
41676,-0.600897,-0.625504,0.497663,0.482491,67454.1,100000
41677,-0.546505,-0.773355,0.321334,0.515442,65434.9,99162.9
41678,-0.152766,0.09948,0.983243,0.725934,23472.9,40512.7
41679,-0.801352,0.551297,-0.232178,0.425464,81475.3,116140
41680,0.243346,0.755727,0.607996,0.838064,46974.8,86342.7
41681,-0.654178,0.742955,0.141665,0.488133,74932,111509
41682,0.559289,-0.0166769,0.828805,0.722773,51272.1,88330.2
41683,-0.338805,-0.657907,-0.672584,0.621775,49105.3,79637.8
41684,0.37833,0.924347,-0.0494826,0.807322,57761.7,104394
41685,0.122571,-0.991649,-0.0401163,0.881587,35229.8,66288
41686,-0.658648,-0.740285,0.13476,0.465811,71788,105228
41687,-0.541571,0.828857,0.140349,0.539094,68659.1,105673
41688,0.686659,0.665694,0.29215,0.754042,76176.3,133617
41689,-0.345226,0.735205,-0.583346,0.643306,54158.4,88998.8
41690,0.724729,0.262975,0.636876,0.726341,70019.9,120878
41691,-0.993421,0.00706335,0.114302,0.289354,79218.2,102140
41692,0.725356,0.612133,-0.314883,0.747707,77738.1,135863
41693,0.0461441,-0.354429,-0.933944,0.901686,20570.8,39119.2
41694,0.808842,0.167965,-0.563526,0.713231,73017,125095
41695,0.864115,0.50311,-0.0135964,0.727283,82747,142927
41696,-0.989517,0.00101433,0.144411,0.2897,78989.7,101873
41697,0.498925,0.481707,-0.720439,0.766615,59566.2,105231
41698,0.22712,-0.818067,0.528378,0.838585,43186.2,79401.5
41699,-0.216044,0.0411363,-0.975517,0.630009,26474.5,43153.7
41700,0.831641,-0.385285,-0.399912,0.722051,78197.2,134660
41701,-0.93752,-0.155286,-0.311354,0.329338,80233.1,106657
41702,0.152977,0.24956,-0.9562,0.835971,27559.8,50599
41703,-0.351469,-0.0242229,0.935886,0.498139,36297.7,54379
41704,0.750085,0.314052,-0.582017,0.727876,72974.7,126091
41705,-0.778837,-0.232195,0.582665,0.376297,72122.3,99261.8
41706,-0.328267,0.544124,0.77212,0.630873,48800,79586.6
41707,0.56685,-0.815134,0.119323,0.764396,66122.6,116666
41708,-0.1747,0.665617,-0.725558,0.781466,39879.9,71044.6
41709,-0.963831,0.134732,0.229951,0.323651,81730,108182
41710,0.364533,-0.736872,-0.56933,0.798506,52116.1,93731.1
41711,0.121832,0.299486,-0.94629,0.856135,26543.4,49268.1
41712,-0.437278,0.837717,0.327137,0.594758,62346.5,99427.7
41713,0.479178,0.765878,0.428741,0.785766,64157.3,114570
41714,0.841081,-0.230169,0.489495,0.713028,75808.6,129862
41715,0.753387,-0.339572,0.563116,0.726157,72385.6,124949
41716,0.105604,0.99204,0.068592,0.893212,38662.4,73196.1
41717,0.424275,0.850191,-0.311715,0.797473,61345.3,110267
41718,-0.882905,-0.319635,0.343964,0.365478,80467.7,109877
41719,-0.327031,-0.23801,-0.91455,0.561297,39513.3,61692
41720,0.972463,-0.182855,0.144495,0.698908,81887.8,139120
41721,0.580182,0.77846,0.23956,0.770592,70793.8,125347
41722,-0.530741,0.233502,0.814734,0.45635,55732.1,81165.5
41723,-0.835866,-0.203636,0.509764,0.359359,75243.1,102282
41724,0.101675,-0.626842,-0.772484,0.884366,30494.2,57462.2
41725,0.520596,0.550164,-0.652916,0.768402,62744.5,110958
41726,-0.762965,0.607322,-0.221458,0.442253,80053.8,115458
41727,-0.538089,-0.823613,0.179226,0.519182,64830.6,98489.5
41728,0.471973,-0.730685,0.493296,0.778135,59781.8,106300
41729,0.485819,-0.0152294,0.873927,0.730576,45884.7,79407
41730,-0.931716,-0.36041,-0.0448423,0.35184,82753.9,111870
41731,0.639429,0.436485,0.632938,0.746855,68537.5,119725
41732,0.191314,-0.854346,-0.48321,0.851817,40852.1,75650.7
41733,-0.670187,0.380022,0.637521,0.439346,69558.8,100119
41734,-0.0710905,-0.988196,-0.135701,0.887593,31959.5,60326.6
41735,0.562403,-0.81586,0.134445,0.765104,65924.2,116363
41736,0.292508,-0.612913,0.734014,0.810412,44832.1,81164.6
41737,-0.698239,0.164993,0.696592,0.388853,65808,91397.6
41738,0.303498,-0.895965,0.324247,0.816892,49380.1,89718.3
41739,0.150869,-0.252162,-0.955852,0.835342,26327.5,48320
41740,-0.768104,-0.496348,-0.404544,0.415466,76424.1,108176
41741,-0.399168,0.173036,0.900402,0.506064,44320.6,66749.6
41742,0.593033,0.12038,0.796129,0.726811,56819.1,98115.9
41743,0.914218,-0.230022,-0.333608,0.707075,80123,136776
41744,0.153382,0.426343,-0.891463,0.851108,32356.6,59895.6
41745,-0.603961,0.720999,-0.339694,0.50805,71985.7,108558
41746,0.965322,0.258201,-0.0385444,0.704858,83503.4,142361
41747,-0.737243,0.228047,-0.635977,0.391627,70147.3,97618.9
41748,-0.1795,0.981198,-0.0709306,0.791828,44192.9,79186
41749,-0.338624,0.838939,-0.426045,0.656781,55424.5,91826.2
41750,-0.272312,0.962027,-0.018694,0.708044,50462.9,86192.8
41751,-0.897731,-0.291779,-0.330067,0.357892,80751.1,109651
41752,0.946806,0.263502,0.184727,0.70793,83483.5,142584
41753,-0.0384032,0.821612,0.568752,0.913606,32621.4,62424.4
41754,-0.464679,-0.561977,0.684292,0.533718,56745,87030.8
41755,-0.111528,0.991708,-0.0638452,0.857175,39110.5,72635.1
41756,-0.370751,0.927511,-0.0476207,0.63498,57401.6,93850.5
41757,-0.400387,0.916339,0.00346542,0.614036,59019.5,95259.6
41758,-0.520672,-0.44899,0.72616,0.491038,58619.5,87403.9
41759,0.0870407,0.498038,0.862776,0.888447,29216.1,55173.1
41760,-0.87153,0.458806,0.17301,0.39471,83731.2,116781
41761,-0.504725,0.442822,0.741054,0.510846,59345.2,89661.5
41762,-0.342017,0.701634,-0.625088,0.641843,53251.1,87430
41763,0.513241,0.00149714,-0.858243,0.725205,47418.1,81805.9
41764,0.162136,-0.800971,-0.576331,0.862168,37999.6,70761.7
41765,0.134487,-0.778255,0.613378,0.87361,35666.5,66825.2
41766,-0.202724,0.0452191,0.978191,0.649035,25721.8,42416.1
41767,0.00393964,0.657167,0.753735,0.920583,26566.3,51022.8
41768,0.542414,-0.801542,-0.251629,0.768336,64970.2,114889
41769,-0.181692,0.641389,-0.745391,0.772101,39868.9,70651.7
41770,-0.483692,0.810264,-0.33093,0.568131,65149.2,102162
41771,0.497539,-0.724218,0.477455,0.773843,61477.4,109051
41772,-0.0936806,-0.0829139,-0.992144,0.81241,17885.6,32416
41773,-0.3598,-0.0751143,0.930001,0.50406,38200.3,57455.5
41774,-0.150497,0.658327,0.737534,0.806006,37973,68579.5
41775,0.386286,-0.731493,0.561873,0.793888,53700,96331.8
41776,-0.012071,-0.611162,-0.791413,0.919821,23259.1,44653.3
41777,-0.965036,0.098927,0.242731,0.31733,80858.7,106518
41778,0.627844,-0.324357,-0.707534,0.735652,63328.5,109916
41779,0.898287,0.390419,0.201626,0.719759,83653.9,143865
41780,0.835519,0.041689,0.547879,0.704768,71255.5,121474
41781,0.138848,0.868045,-0.476675,0.877995,40981.7,76963.5
41782,-0.92717,-0.261629,-0.268151,0.346374,81768.6,110091
41783,-0.539369,-0.666045,0.515233,0.511138,63808.5,96423.5
41784,-0.0403902,-0.997786,0.0528358,0.913085,29098.7,55668.2
41785,0.103832,0.990039,-0.0950915,0.893577,38678.1,73240
